full_address,latitude,longitude
"SULLIVAN TRAIL ROD/GUN CL INC, 1525 GREATSINGER RD, ELMIRA, NY, USA",42.072333,-76.72429269999999
"CAMP PERRY SHOOTING CLUB,  OHIO NATIONAL GUARD TRAINING SITE, PORT CLINTON, OH, USA",41.5333498,-83.0243086
"KNOTTY PINE SKEET CLUB, 796 SHIRKE ROAD  RR4, KIRKFIELD, Ontario, CAN",44.563164,-78.979981
"HARTFORD GUN CLUB, EAST GRANBY, CT, USA",41.9232711,-72.7303009
"POWDER CREEK SHOOTING PARK, 8601 MONTICELLO ROAD, LENEXA, KS, USA",38.97226939999999,-94.8430556
"SKYLINE SKEET AND TRAP , 972 SKYLINE ROAD, LAWRENCEVILLE, PA, USA",41.9896153,-76.9977839
"SAGINAW GUN CLUB INC, 9540 GRATIOT RD, SAGINAW, MI, USA",43.418253,-84.102896
"THE SHOOTING PARK OF HORACE, 4333 167TH AVE SE, HORACE, ND, USA",46.7854366,-96.9710505
"3 F CONSERVATION SOCIETY, 904 SWANN ROAD, YOUNGSTOWN, NY, USA",43.1966857,-79.0080718
"WAUSAU SKEET AND TRAP CLUB, 153200 COUNTY ROAD WW, WAUSAU, WI, USA",45.0337936,-89.6383747
"BRANCHPORT ROD & GUN CLUB, 3061 ARMSTRONG ROAD, BRANCHPORT, NY, USA",42.61653,-77.187815
"CARDINAL SHOOTING CENTER, 616 ST. RT. 61, MARENGO, OH, USA",40.3728443,-82.83944439999999
"FRANKLIN CO GUN CLUB, 935  RAKES  ROAD, ROCKY MOUNT, VA, USA",36.9529362,-79.9091688
"BIG GUY'S HUNT & SKEET CLUB, 6835 E COSTER RD., GARDNER, IL, USA",41.1855879,-88.3097827
"TOOWOOMBA CLAY TARGET CLUB, 10648 WARREGO HIGHWAY, CHARLTON QLD , Australia",-27.5232344,151.8653955
"PIKES PEAK GUN CLUB ( IZAAK WALTON CHAPTER #34 ), 450 S FRANCEVILLE COAL MINE ROAD, COLORADO SPRINGS, CO, USA",38.824716,-104.594951
"BLUE WATER SPORTSMAN'S ASSOCIATION, 4866 RAVENSWOOD RD, KIMBALL, MI, USA",42.9372592,-82.5141314
"KENT COUNTY CONSERVATION LEAGUE, 8461 CONSERVATION, ADA, MI, USA",42.988121,-85.4607238
"COAST RIFLE AND PISTOL CLUB, 16706 HYW 67, BILOXI, MS, USA",30.5165283,-88.9756555
"NEWARK ROD & GUN CLUB INC,  5704 TELLIER RD, NEWARK, NY, USA",43.0645324,-77.10951299999999
"MITCHELL GUN CLUB, INC., 3400 W HAVENS, MITCHELL, SD, USA",43.7042722,-98.0781277
"ISHOOTS, PO BOX 383, STARKVILLE, MS, USA",33.4503998,-88.81838719999999
"SHENECOY SPORTSMEN, 5776 SHENECOY RD, HUNTINGDON, PA, USA",40.467947,-78.07562659999999
"GRAYLING SPORTSMAN'S CLUB, 6990 OLD LAKE ROAD, GRAYLING, MI, USA",44.6465255,-84.74802369999999
"DALLAS GUN CLUB, 3601 IH 35 SOUTH, LEWISVILLE, TX, USA",35.5064016,-97.4619778
"STARKVILLE GUN CLUB, 2125 SIXTEEN SECTION ROAD, STARKVILLE, MS, USA",33.5355624,-88.7419985
"ROCK CUT SHOOTING CLUB, 2740 HWY #11 NORTH, POWASSON, Ontario, CAN",46.0256429,-79.3372534
"CODY SHOOTING COMPLEX , 61 COUNTY ROAD 7WC, CODY, WY, USA",44.5600585,-109.1112976
"TRISTAR SKEET, 850 MCCLURE RD, CLARKSVILLE, TN, USA",36.435486,-87.33598599999999
"COLORADO SKEET SHOOTING ASSOCIATION, 3355 MAN O WAR DR, WELLINGTON, CO, USA",40.7099417,-105.0145811
"SPRINGFIELD ROD AND GUN CLUB, 372 E FARM ROAD 68, SPRINGFIELD, MO, USA",37.3174491,-93.2842806
"WILLOW CREEK WILDLIFE, 20628 WILLOW CREEK RD, FORT PIERRE, SD, USA",44.3871669,-100.631636
"NORTH LEOMINSTER ROD & GUN, 1501 LANCASTER AVE, LUNENBURG, MA, USA",42.5424335,-71.7009187
"BREMERTON TRAP & SKEET CLUB, 7553 ST HWY 3 SW, BREMERTON, WA, USA",47.50536169999999,-122.7528662
"SAN ANTONIO GUN CLUB, SAN ANTONIO, TX, USA",29.4851646,-98.4880428
"PORTSMOUTH-NORFOLK CO IZAAK, CHESAPEAKE, VA, USA",36.7148469,-76.2477196
"ROANOKE RIFLE & REVOLVER CLUB, 1305 GUN CLUB RD, HARDY, VA, USA",37.1758001,-79.8535584
"WHITETAIL RIDGE OUTDOORS, 444 BIRMINGHAM RIDGE RD, BLUE SPRINGS, MS, USA",34.4311486,-88.7666757
"MICHIGAN SKEET ASSOCIATION, 3971 DIVISION STREET, VASSAR, MI, USA",43.3756287,-83.5841925
"POETRY RANCH SKEET RANGE, 6301 COUNTY ROAD 323, TERRELL, TX, USA",32.8242752,-96.2328245
"FISHHAWK SPORTING CLAYS, INC., 13505 HOBSON-SIMMONS RD, LITHIA, FL",27.795464,-82.216777
"BIG RED OAK PLANTATION, 8428 GREENVILLE ST, GAY, GA",33.0870459,-84.5828787
"SHANE'S SPORTING CLAYS, 6319-B HWY 158, SUMMERFIELD, NC",36.2464754,-79.887301
"MID HUDSON SPORTING CLAYS, 411 N OHIOVILLE RD, NEW PALTZ, NY",41.7788759,-74.044972
"STEELSTOWN GUN CLUB, 659 STEELSTOWN ROAD, ANNVILLE, PA",40.3536023,-76.57314910000001
"ROCKY CREEK OUTDOORS, 4001 SOUTH STATE LINE AVE, TEXARKANA , AR",33.3794595,-94.0428631
"AMELIA SHOTGUN SPORTS, 86300 HOTSHOT TRAIL, YULEE, FL",30.6433736,-81.6108766
"GULF COAST CLAYS, 12425 UNION RD, NAPLES, FL",25.9726129,-81.5091143
"POLK COUNTY SPORTING CLAYS, 5000 FIRETOWER RD, HAINES CITY, FL",27.9641372,-81.4986503
"MAUI SPORTING CLAYS,  JH9X+25, WAILEA-MAKENA, HI",20.6745466,-156.4372029
"CARSON VALLEY TRAP AND SPORTING CLAYS, 61 CHINA SPRINGS RD, GARDNERVILLE, NV",38.8353506,-119.6624335
"PRO GUN CLUB, 12801 US 95 SOUTH, BOULDER CITY, NV",35.970398,-114.9113365
"MEMPHIS SPORT SHOOTING ASSOCIATION,  9428 OLD BROWNSVILLE ROAD, LAKELAND, TN",35.266421,-89.74716289999999
"AUSTIN GUN CLUB, 2901 COUNTY ROAD 206, LAMPASAS, TX",30.9331975,-98.1746247
"DEFENDER OUTDOORS CLAY SPORTS RANCH, 8270 ALEDO RD, FORT WORTH, TX",32.6863176,-97.4682142
"HUB CITY CLAYS, 1475 COUNTY RD 1, LUBBOCK, TX",33.3815826,-101.8466688
"TEXAS PREMIER SPORTING ARMS, 7311 HWY 36 SOUTH, SEALY, TX",29.69829,-96.134168
"SPANISH FORK GUN CLUB, 2912 S SPANISH OAKS DRIVE, SPANISH FORK, UT",40.0722876,-111.6036515
"SEATTLE SKEET & TRAP CLUB, 26520 292ND AVE SE, STE 3, RAVENSDALE, WA",47.365225,-121.943808
"PINNACLE @ BEN AVERY CLAY TARGET, 5060 W SKEET ST. , ATTN: CTC, PHOENIX, AZ",33.8053836,-112.1656277
"SOUTH FLORIDA SHOOTING CLUB, 500 SW LONG DR, PALM CITY, FL",27.1978768,-80.44251779999999
"REND LAKE SHOOTING COMPLEX, 17738 CONSERVATION LANE, WHITTINGTON, IL",38.1207793,-88.9194119
"THE SPORTING CLUB AT THE FARM, 4939 STATE RD. 111, NEW ALBANY, IN",38.2835069,-85.830658
"SCARBOROUGH FISH & GAME, 79 HOLMES RD, SCARBOROUGH, ME",43.61114389999999,-70.383639
"OTOE COUNTY WILDLIFE CLUB, 5715  I RD, NEBRASKA CITY, NE",40.6678242,-95.9239429
"EAGLE'S NEST SPORTING GROUNDS, 3918 COUNTY ROAD 172, MOUNT GILEAD, OH",40.5492265,-82.8274014
"CRESWELL CLAY TARGET SPORTS, 81078 N HWY 99, CRESWELL, OR",43.8631568,-123.034662
"AMERICAN SHOOTING CENTERS, 16500 WESTHEIMER PARKWAY , HOUSTON, TX",29.750104,-95.688738
"CORPUS CHRISTI GUN CLUB, 2832 FM 763, CORPUS CHRISTI, TX",27.7117533,-97.4985864
"GRANITE FALLS SPORTSMEN'S CLUB, 20310 GUN CLUB RD, GRANITE FALLS, WA",48.09106999999999,-121.9582998
"TAMPA BAY SPORTING CLAYS, 10514 EHREN CUTOFF, LAND O' LAKES, FL",28.3105151,-82.42137079999999
"PINNACLE @ RIO SALADO, 3960 N USERY PASS RD, MESA, AZ",33.4889376,-111.6238379
"REDLANDS SHOOTING PARK, 2125 N. ORANGE ST, REDLANDS, CA",34.0871598,-117.1855295
"BRADFORD SPORTSMEN'S FARM SPORTING CLAYS, 11394 SW 106TH AVE, GRAHAM, FL",29.8848321,-82.2226451
"OK CORRAL GUN CLUB, 9449 NE 48TH STREET , OKEECHOBEE, FL",27.3010693,-80.73116360000002
"SARASOTA TRAP, SKEET & CLAYS, KNIGHT TRAIL PARK, 3445 RUSTIC RD, NOKOMIS, FL",27.1630055,-82.40937389999999
"BERETTA SHOOTING GROUNDS, 597 BARNSLEY GARDENS ROAD, ADAIRSVILLE, GA",34.3013978,-84.9843121
"MEADOWS CLAY SPORTS, 1064 RUMBLE RD, FORSYTH, GA",32.9927587,-83.8546953
"DEEP RIVER S/C & SHOOTING SCHOOL, 284 CLETUS HALL RD, SANFORD, NC",35.567139,-79.08656599999999
"DEL NORTE GUN CLUB, 208 TORCIDO RD, NORTH OF KING RD, RIO RANCHO, NM",35.3942986,-106.8407127
"ROCHESTER BROOKS GUN CLUB, 962 HONEOYE FALLS #6 RD, RUSH, NY",42.9488378,-77.6842004
"THE CLINTON HOUSE, 15171 HWY 56 N, CLINTON, SC",34.5410755,-81.8530215
"GREATER HOUSTON SPORTS CLUB, 6700 MC HARD RD, HOUSTON, TX",29.5756686,-95.4636704
"MOYESWAY SHOOTING SPORTS, 12601 FM 20, KINGSBURY, TX",29.7183921,-97.8448193
"ONE IN ONE HUNDRED GUN CLUB, 1228 FM 421, LUMBERTON, TX",30.2354465,-94.2198933
"TEXAS GUN RANCH, 15950 STATE HIGHWAY 205, TERELL, TX",32.7956102,-96.3248768
"PURGATORY CLAY SPORTS, 5650 WEST 700 SOUTH, HURRICANE, UT",37.1453892,-113.4256604
"CENTRAL VIRGINIA SPORTING CLAYS, 442 MIDDLE FORK RD, PALMYRA, VA",37.8640485,-78.3552508
"MIKE RAAHAUGE SHOOTING ENTERPRISES, 14995 RIVER RD, CORONA, CA",33.9236178,-117.6198574
"BERMONT SHOOTING CLUB, 40571 BERMONT ROAD, PUNTA GORDA, FL",26.9460223,-81.778855
"POLECAT CREEK SHOTGUN PARK, 23424 SOUTH JEFFERSON PARKWAY, HARRISONVILLE, MO",38.6917602,-94.3507536
"SPORTING CLAYS AT COSNER RESERVE, 1035 OLD US HIGHWAY 29, PELHAM, NC",36.467537,-79.521044
"M & M HUNTING PRESERVE AND SPORTING CLAYS, 2 WINSLOW RD, PENNSVILLE, NJ",39.62945,-75.490349
"SHAWNEE SKIES, 11245 S. 705 RD., WYANDOTTE, OK",36.8549249,-94.61979850000002
"MID-VALLEY CLAYS & SHOOTING SCHOOL, 6181 CONCOMLY RD NE, GERVAIS, OR",45.08847009999999,-122.936126
"MONTGOMERY COUNTY SHOOTING COMPLEX LLC, 4201 SOUTHSIDE RD, SOUTHSIDE, TN",36.3930756,-87.2841849
"AMARILLO GUN CLUB, 4521 S OSAGE, AMARILLO, TX",35.1655665,-101.8103464
"BROWNWOOD CLAYBIRD CLUB, 5875 COUNTY ROAD 225, BROWNWOOD, TX",31.6574922,-98.998743
"NATIONAL SHOOTING COMPLEX, 5931 ROFT RD, SAN ANTONIO, TX",29.495042,-98.7453626
"WINDWALKER FARM SPORTING CLAYS, 2551 CR 2801, STANTON, TX",32.1292891,-101.7884642
"BREMERTON TRAP & SKEET CLUB, 7553 ST HWY #3 SW, BREMERTON, WA",47.50536169999999,-122.7528662
"TAYLOR CREEK SPORTING CLAYS, 11910 OLD WINDSOR RD, THEODORE, AL",30.4398205,-88.14536269999999
"LONGMEADOW GAME RESORT AND EVENT CENTER, 8604 COUNTY ROAD 6, WIGGINS, CO",40.1258168,-104.0360426
"VERO BEACH CLAY SHOOTING SPORTS, 5925 82ND AVE, VERO BEACH, FL",27.7016605,-80.5083099
"HERMON SKEET CLUB, 20 SKEET CLUB LANE, HERMON, ME",44.82085499999999,-68.9586632
"HYATT FARMS SPORTING CLAYS, 990 BURNSVILLE CHURCH RD, POLKTON, NC",35.1344683,-80.2423378
"ATC SHOOTING SPORTS , 2013 E. MORRIS ROAD, CARLSBAD, NM",32.3238889,-104.1949778
"PRAIRIE FIRE NEVADA, 1 FRONT SIGHT ROAD, PAHRUMP, NV",36.0313739,-115.883367
"WALKER RIVER RESORT S/C, 700 HUDSON WAY, SMITH VALLEY, NV",38.8363272,-119.2723227
"AIRPORT RIDGE SPORTING CLAYS , 9537 COUNTY RD. 292, MILLERSBURG, MILLERSBURG, OH",40.5353088,-81.9678421
"CLAY BIRD SPORTS, 17911 PATTERSON RD, BETHEL ACRES , OK",35.3059587,-97.0892525
"5H SHOOTING SPORTS, 19105A COUNTY ROAD 4235, FRANKSTON, TX",32.071672,-95.5445355
"CAPITAL CITY TRAP AND SKEET CLUB, 8707 LINDELL LANE, AUSTIN, TX",30.3193803,-97.6032681
"NORTHLAKE SHOOTING SPORTS, 13050 CLEVELAND GIBBS RD, NORTHLAKE, TX",33.0278467,-97.242103
"COYOTE SPRINGS, 7800 W OLD AJO HWY, TUCSON, AZ",32.1523091,-111.1361597
"LA CLAYS, 831 ROSEMEAD BLVD, SOUTH EL MONTE, CA",34.0378824,-118.0704292
"QUAIL CREEK SPORTING RANCH, 12399 NE 224TH ST, OKEECHOBEE, FL",27.4516636,-80.73531849999999
"CHEROKEE ROSE, 895 BAPTIST CAMP RD, GRIFFIN, GA",33.3194029,-84.2558347
"INDIAN CREEK SHOOTING CENTER, 5950 GUN CLUB ROAD NE, GEORGETOWN, IN",38.302091,-86.015339
"STC SPORTING CLAYS, 1419 SW 120TH, AUGUSTA, KS",37.6502862,-96.8696653
"WILDERNESS GUN CLUB, #7 TEURLINGS DR, LAFAYETTE, LA",30.246101,-91.9885685
"SOUTH SAINT PAUL GUN CLUB, 600 GUN CLUB RD, SO ST PAUL, MN",44.8670632,-93.0217338
"CROSSVILLE SHOOTING SPORTS PARK, INC, 772 ALBERT FRYE RD, CROSSVILLE, TN",35.9648546,-84.96387059999999
"ABILENE CLAY SPORTS, 1102 E SPUR 707, ABILENE, TX",32.3620372,-99.736545
"EL JEFE HUNT CLUB, 513 CR 304, ENCINO, TX",26.9335667,-98.1676483
"MIDLAND SHOOTERS ASSOCIATION, 7400 SOUTH COUNTY ROAD 170, MIDLAND, TX",31.8612558,-102.1547759
"TACOMA SPORTSMEN'S CLUB, 16409 CANYON RD, PUYALLUP, WA",47.1052164,-122.3484732
"BIRCHWOOD RECREATION SHOOTING, MILE 2.5 BIRCHWOOD SPUR LOOP ROAD, CHUGIAK, AK",61.42046019999999,-149.5070539
"BRIGHT STAR SPORTING CLAYS , 1317 BRIGHT STAR RD, HORTON , AL",34.1545952,-86.43098520000001
"GUNSMOKE SPORTING CLAYS, 17425 WENDELL JONES RD, GARFIELD, AR",36.48448990000001,-94.0566899
"5 DOGS RANGE, 20238 WOODY RD, BAKERSFIELD, CA",35.6396297,-118.9342063
"MARKHAM SKEET TRAP AND SPORTING CLAYS, 16001 W STATE RD 84, SUNRISE, FL",26.1251891,-80.349149
"OLD HUDSON PLANTATION SHOOTING PRESERVE, 299 SKEET RD., SPARTA, GA",33.341493,-83.1146533
"KIDDS PLACE SPORTING CLAYS RANGE, 8753 NC HWY 42, HOLLY SPRINGS, NC",35.55681879999999,-78.92570649999999
"VEGAS SKEET & SPORTING CLAYS, 	CLARK COUNTY SHOOTING COMPLEX, 11357 N DECATUR BLVD, LAS VEGAS, NV",36.336473,-115.2091453
"BACK WOODS QUAIL CLUB, 647 HEMINGWAY LANE, GEORGETOWN, SC",33.5926104,-79.4357098
"SPARTANBURG GUN CLUB, 180 FRETWELL RD, PACOLET, SC",34.8995822,-81.80208929999999
"GREYSTONE CASTLE SPORTING CLUB, 65756 INTERSTATE 20, MINGUS, TX",32.4985008,-98.4105834
"WESTSIDE SPORTING GROUNDS, 10120 PATTISON RD, KATY, TX",29.921992,-95.89034
"UPPER NISQUALLY SPORTSMEN'S, 39919 129TH AVE E, EATONVILLE, WA",46.893217,-122.2622594
"MOORE-N-MOORE SPORTING CLAYS, 12651 N. LITTLE TUJUNGA CANYON RD, SYLMAR, CA",34.3070771,-118.365913
"QUAIL POINT HUNT CLUB, 29625 CO RD 14, ZAMORA, CA",38.7757935,-121.957088
"BLACKJACK SPORTING CLAYS, 3372 CR 526, SUMTERVILLE, FL",28.7414062,-82.048501
"HILO CLAY BUSTERS, 1010 LEILANI ST, HILO, HI",19.713428,-155.0524875
"NILO FARMS, 15025 STATE HIGHWAY 111, BRIGHTON, IL",39.001281,-90.168712
"NORTHBROOK SPORTS CLUB, 160 W SPORTS CLUB DR, HAINESVILLE, IL",42.3296476,-88.0710312
"WORLD SHOOTING & RECREATIONAL COMPLEX, ONE MAIN EVENT LANE, SPARTA, IL",38.1874693,-89.7546057
"POWDER CREEK SHOOTING PARK, 8601 MONTICELLO RD, LENEXA, KS",38.97226939999999,-94.8430556
"ED'S SPORTING GOODS & SPORTING CLAYS RANGE, 21325 CHESTNUT RD, KAPLAN, LA",29.9911126,-92.3339872
"WILD WINGS, 433 DOWNSVILLE RD , DOWNSVILLE, LA",32.6459611,-92.3997137
"HOPKINS GAME FARM,  13003 TURNERS CREEK ROAD, KENNEDYVILLE, MD",39.3334999,-75.9955749
"DETROIT GUN CLUB, 2775 OAKLEY PARK RD, WALLED LAKE, MI",42.5711321,-83.44617339999999
"FOREST LAKE SPORTSMENS CLUB, 4648 N 240TH STREET, FOREST LAKE, MN",45.29772089999999,-93.0143342
"BAR 3 RANGE, 194 MULLICAN RD, LAUREL, MS",31.7399404,-89.1847402
"LINCOLN TRAP AND SKEET, 4855 NORTH 48TH ST, LINCOLN, NE",40.8609209,-96.6541958
"CREEK SIDE CLAYS, 131 N FIREHOUSE RD, ARTESIA, NM",32.8423345,-104.4032962
"SNAKE CREEK SHOOTING SPORTS, 10700 HIGHWAY 16, BEGGS, OK",35.7395446,-96.0007642
"CASTLEWOOD ROD & GUN CLUB, 2964 SHAFFER RD, ELLWOOD CITY, PA",40.94704429999999,-80.2254791
"NASHVILLE GUN CLUB, 1100 COUNTY HOSPITAL RD, NASHVILLE, TN",36.1914988,-86.86901859999999
"SAN ANGELO CLAYBIRD ASSOCIATION, 13525 DUNCAN RD, SAN ANGELO, TX",31.3764019,-100.6408615
"OLD FORGE SPORTING CLAYS, 7945 LONG REACH RD, PROVIDENCE FORGE, VA",37.4440012,-77.0773482
"BRIDGEVIEW GUN CLUB  , 1365 NORTHWEST DRIVE, PORT ALLEN, LA",30.4988387,-91.2226799
"HUNTERS' POINTE SPORTING CLAYS, 506 DECOY DR, WASHINGTON, NC",35.5984979,-77.0577179
"HILL 'N DALE,  3605 POE RD, MEDINA, OH",41.0992879,-81.8147224
"SIUSLAW SPORTING CLAYS, 87227 MUNSEL LAKE RD, FLORENCE, OR",44.009303,-124.0914031
"ROCKY CREEK SPORTING CLAYS, 3390 MT. GAPP RD, RICHBURG, SC",34.6159357,-80.9841287
"MAURY COUNTY GUN CLUB  , 2879 PARSONS BEND RD , COLUMBIA, TN",35.6808719,-87.1475928
"COPPERHEAD CREEK SHOOTING CLUB, 7030 E FM 1431, MARBLE FALLS, TX",30.5852387,-98.172078
"WERN VALLEY SPORTSMEN'S CLUB, S36W29657 WERN WAY, WAUKESHA, WI",42.9772332,-88.3407187
"COLORADO CLAYS, LLC, 13600 LANEWOOD ST, BRIGHTON, CO",39.9456314,-104.6200564
"ROCK RIDGE SPORTSMEN'S CLUB, 14755 EDSON RD, DAVIS JUNCTION, IL",42.1448951,-89.06275880000001
"CALIFORNIA HILL GUN CLUB INC, 150 CALIFORNIA RD, BROWNSVILLE, PA",40.0442692,-79.89889199999999
"ASOCIACION REGIOMONTANA DE CAZA Y TIRO, A.C., CARR MONTERREY-SALTILLO KM 16, SANTA CATARINA, CP 66350, NUEVO LEON",25.6855157,-100.4715956
"QUAIL RIDGE, 2401 S. MCLOUD RD, MCLOUD, OK",35.4054063,-97.0887673
"HERMITAGE SPORTING GROUNDS, 2362 TICKLE HILL RD, CAMDEN, SC",34.2293033,-80.589989
"SOUTH TEXAS SHOOTING COMPLEX, INC., 9.2 MILES FROM LOOP 20 ON HWY 359, LAREDO, TX",27.5961803,-98.4185983
"SUMNER SPORTSMEN'S ASSOCIATION, 15711 96TH ST E, PUYALLUP, WA",47.17268379999999,-122.2208378
"ELM FORK SHOTGUN SPORTS, 10751 LUNA RD, DALLAS, TX",32.8745763,-96.9233856
"HILL COUNTRY SHOOTING SPORTS CENTER, 1886 CYPRESS CREEK RD, KERRVILLE, TX",30.0579414,-99.0581436
"PINETUCKY SKEET & TRAP CLUB, 2096 GREENLAND RD, BLYTHE, GA",33.2926427,-82.2015103
"RED CHUTE SHOTGUN SPORTS CLUB, RANGE ROAD , BARKSDALE AFB, LA",32.5170692,-93.6253811
"BAY COUNTY CONSERVATION AND GUN CLUB, 860 N. ROGERS RD, LINWOOD, MI",43.7649012,-84.155637
"HILLSDALE COLLEGE SHOOTING SPORTS CENTER, 4390 BANKERS RD, HILLSDALE, MI",41.889702,-84.701273
"DESOTO RIFLE AND PISTOL CLUB, 7171 COMPRESS RD, COMO, MS",34.5417417,-89.9054307
"MAD RIVER SPORTSMAN'S CLUB, 1055 CO RD 25, BELLEFONTAINE, OH",40.3635826,-83.6822433
"ROSE CITY FLYING CLAYS, 8474 CR 485, TYLER, TX",32.4026879,-95.3118642
"WACO SKEET & TRAP, 7209 KARL MAY DR, WACO, TX",31.6094779,-97.2111735
"BULL RUN SHOOTING CENTER, 7700 BULL RUN DRIVE, CENTREVILLE, VA",38.8106851,-77.477012
"MC MILLER SPORTS CENTER, 100 WALTERS RD, EAGLE, WI",42.8634518,-88.5197271
"CMP TALLADEGA MARKSMANSHIP PARK, 4387 TURNERS MILL RD, TALLADEGA, AL",33.5245141,-86.08200540000001
"KERN COUNTY GUN CLUB, 12450 SHOTGUN RD, BAKERSFILED, CA",35.235349,-119.280453
"CEDAR HILL GUN CLUB,  918 E 1650 RD, BALDWIN, KS",38.872425,-95.201616
"SHOOTERS SPORTING CLAYS, INC.,  10713 300TH ST, MARSHALL, MN",44.487796,-95.5796539
"OAK CREEK SPORTING CLUB,  , BRAINARD, NE",41.1611027,-96.9455725
"CEDAR CITY GUN CLUB, 921 WHIPPOORWILL RD, LEBANON, TN",36.042784,-86.34436889999999
"BLACKWOOD SPORTING CO. , 11400 FM 2854, CONROE, TX",30.316431,-95.5309173
"BRUSHY MOUNTAIN CLUB, 1813 1ZAAK WALTON RD, HURT, VA",37.021411,-79.318558
"BLACKMORE SHOOTING SPORTS, 453030 HWY 20, PO BOX 420, WINFIELD ",52.89254159999999,-114.364709
"PIKES PEAK GUN CLUB, 450 S FRANCEVILLE COAL MINE RD, COLORADO SPRINGS, CO",38.824716,-104.594951
"CALDWELL CHAPTER IZAAK WALTON LEAGUE OF AMERICA, 21840 POND LANE, CALDWELL, ID",43.6888235,-116.7073962
"HURON POINTE SPORTMEN'S ASSOCIATION, 35800 E 28 MILE RD, LENOX, MI",42.7479052,-82.7536212
"PROVIDENCE HILL FARM , 2400 CARSLEY RD, JACKSON, MS",32.4674694,-90.3765412
"CARDINAL SHOOTING CENTER, 616 ST. RT. 61, MARENGO, OH",40.3728443,-82.83944439999999
"CHISHOLM TRAIL SPORTING CLAYS, 2370 DUNCAN LAKE RD, DUNCAN, OK",34.5153514,-97.8089387
"CODY SHOOTING COMPLEX, 61 COUNTY ROAD 7WC, CODY, WY",44.5600585,-109.1112976
"M & M COMPACT SPORTING, 1010 LEILANI ST, HILO, HI",19.713428,-155.0524875
"SILVER CREEK SPORTING CLUB, 6852 QUAIL RUN CIRCLE, KIOWA, CO",39.3796668,-104.5291756
"MAUI CLAY TARGET ASSOCIATION, PO BOX 870, WEST MAUI , HI",20.7983626,-156.3319253
"NATCHITOCHES SPORTSMAN'S ASSN, 635 TAUZIN ISLAND RD, NATCHITOCHES, LA",31.828592,-93.098688
"BEULAH LAND SPORTING, 21689 HWY 35, MCCARLEY , MS",33.4772114,-89.87643220000001
"SILVERLEAF SHOTGUN SPORTS, 8513 S DOUGLAS BLVD, GUTHRIE, OK",35.788331,-97.376038
"THE OAKS SPORTING CLAYS, 4418 COOPER LANE, HOLT , FL",30.6988991,-86.7765058
"BROADFIELD, A SEA ISLAND SPORTING CLUB , 2800 BILLYVILLE RD, WOODBINE, GA",30.9121415,-81.6556414
"JOKER'S WILD SPORTING CLAYS INC., 15021 RT 111, CHESTERFIELD, IL",39.2214066,-90.0830275
"ELK CREEK HUNT CLUB, 1860 GEORGETOWN RD, OWENTON, KY",38.5044127,-84.7889326
"MULTI LAKES CONSERVATION ASSN, 3860 NEWTON RD, COMMERCE TWP, MI",42.5789321,-83.4751927
"MINNESOTA HORSE AND HUNT CLUB, 2920 220TH ST E, PRIOR LAKE, MN",44.6343525,-93.4584961
"OZARK SHOOTERS SPORTS COMPLEX, 759 US HWY 65, WALNUT SHADE, MO",36.8058115,-93.2243035
"CEDAR CREEK SPORTING CLAYS, 499 RAMAH RD, MILLVILLE, NJ",39.3627021,-75.1673648
"M&P SPORTING CLAYS, 10519 GIBSON LAKE ROAD , DARDANELLE, AR",35.1223269,-93.1436807
"SANTA ROSA SHOOTING CENTER, 6950 QUINTETTE RD, PACE, FL",30.6739637,-87.2544551
"TRI COUNTY GUN CLUB, 13050 SW TOUQUIN RD, SHERWOOD, OR",45.3499664,-122.8074009
"PROSPECT HALL SHOOTING CLUB, 187 BRUCETOWN ROAD, KEARNEYSVILLE, WV",39.2754516,-78.0183121
"HOWARD CO IZAAK WALTON LEAGUE,  2629 S 200 EAST, KOKOMO, IN",40.4390724,-86.0899896
"JEFFERSON GUN CLUB, 660 GUN CLUB ROAD, BROOKS, KY",38.0677507,-85.7089917
"SCHRADER'S BRIDGETOWN MANOR HUNTING & S/C, 16090 OAKLAND RD, HENDERSON, MD",39.05054519999999,-75.863154
"RUNNING CREEK RANCH SPORTING CLUB AND RESORT , 773 OLD CAMP ROAD, POPLARVILLE, MS",30.8130352,-89.6986878
"PINE RIDGE FARM, 855 HAYES RIDGE ROAD, INDIAN MOUND, TN",36.468996,-87.6122547
"PINES SPORTING CLAYS, 311 SPRING LAKE DR, LUFKIN, TX",31.3008814,-94.6701848
"GUN DEVIL SHOOTING SPORTS AT ASU, 5060 W SKEET ST., ATTN: GUN DEVIL SHOOTING SPORTS AT AZ STATE UNIV, PHOENIX, AZ",33.8060803,-112.165853
"CAMANCHE HILLS HUNTING PRESERVE, 2951 CURRAN RD, IONE, CA",38.251545,-120.9648304
"REPUBLIC SHOOTING RANGE LLC, 4960 44TH LANE, AVONDALE, CO",38.1056712,-104.3871142
"BAYGALL SPORTING CLAYS AND PRESERVE, 6808 ROCKY FORD RD, GARFIELD, GA",32.615163,-81.85410630000001
"DRAKE LANDING, 3146 CHALYBEATE SPRINGS RD, FUQUAY-VARINA, NC",35.5146608,-78.7942571
"HANOVER FISH & GAME CLUB, 780 OVERHISER RD, FORESTVILLE, NY",42.497374,-79.122975
"THE CLAYS AT LONE OAKS FARM, 8875 SAIN ROAD, MIDDLETON, TN",35.1344613,-88.9819474
